iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,4.170179605484009,-184.72651134259405,89.90276695047916,4.997614454104716,-272.73045470001387,0.0,0.427636724169402,0.05,0.0039920806884765625,0.08428812026977539,0.025095416,0.12741083,-184.72651134259405,0.0,2000,0.08749175071716309,0.9986913500456535,0.8989244764283938,-235.5738325459558,0.0
1,4.618484735488892,-243.05858396654304,29.399761316026673,-160.79161658567773,-271.24650477591854,0.0,0.490113015198146,0.05,0.0029921531677246094,0.08628344535827637,0.025804134,0.11545213,-190.55971860498897,0.0,2000,0.07830500602722168,0.8905217475605215,0.3329912689242553,-236.6048061153964,0.0
2,4.38144063949585,-218.76226344363604,50.31525663455003,-103.2670945376685,-263.0399701332703,0.0,0.4053822512441552,0.05,0.002992391586303711,0.08129668235778809,0.024544513,0.14742431,-193.3799730888537,0.0,2000,0.08329391479492188,0.4111444189222427,0.36877589171384845,-236.76338008787556,0.0
3,4.3901472091674805,-219.03431612932155,53.361840942867865,-107.3318104327297,-271.38404582158483,0.0,0.42099470062684013,0.05,0.002991914749145508,0.07580137252807617,0.024967201,0.14220606,-195.94540739290048,0.0,2000,0.08128833770751953,0.3440913093264901,0.3128229739250462,-236.96694344518895,0.0
4,4.3880980014801025,-239.62240009702282,32.49990966624001,-156.69216539327633,-270.3105530505931,0.0,0.5486707430715151,0.05,0.002992391586303711,0.0773007869720459,0.02556438,0.105560295,-200.31310666331274,0.0,2000,0.08201146125793457,0.25467825310896813,0.20701874904889478,-236.98390208946287,0.0
5,4.280834913253784,-238.47372231491235,19.264183355446818,-189.59590125069965,-258.5352382637574,0.0,0.47933430671283883,0.05,0.0029916763305664062,0.07830238342285156,0.024309,0.17497434,-204.12916822847268,0.0,2000,0.0825192928314209,0.19289441061776802,0.15770975088541395,-235.82016525967686,0.0
6,4.281965732574463,-227.24767275339386,60.18795393125355,-61.895645754294314,-279.5464536689034,0.0,0.4573681454294988,0.05,0.0029914379119873047,0.08528637886047363,0.025188915,0.118507855,-206.44101868096482,0.0,2000,0.07779574394226074,0.26690951241257926,0.19730408154766466,-236.74864006693795,0.0
7,4.5987114906311035,-239.02411188623955,29.204041041059014,-161.76441163698163,-264.8783521908548,0.0,0.5277994673715976,0.05,0.002991914749145508,0.07531070709228516,0.025464172,0.10774202,-209.6993280014923,0.0,2000,0.07730913162231445,0.16541474005949672,0.12891619474446983,-237.10019161448014,0.0
8,4.260794639587402,-239.18560136140735,34.95170811344939,-148.28766058968878,-276.6549177653364,0.0,0.5120953466271169,0.05,0.0039882659912109375,0.09664011001586914,0.024743332,0.104021415,-212.6479553374838,0.0,2000,0.09626007080078125,0.11279008884433257,0.08299847143709545,-232.37175401559915,0.0
9,4.4877543449401855,-200.3088598331496,44.162033829929214,-141.95894560084292,-262.49216278987666,0.0,0.44835255812031394,0.05,0.002992391586303711,0.08517575263977051,0.025169453,0.11454933,-211.41404578705038,0.0,2000,0.08329033851623535,0.09856996231683021,0.07817181492222408,-163.49896811940292,0.0
10,4.269246816635132,-213.27337825665504,38.42443788528194,-142.0970973671583,-266.4597004106056,0.0,0.4912511705256232,0.05,0.032634735107421875,0.10523247718811035,0.024750425,0.10714507,-211.59997903401086,0.0,2000,0.09526300430297852,0.08307128535985953,0.06841968486948916,-184.77909689892735,0.0
11,4.256048202514648,-209.14104046567218,68.05878028984954,-40.04834066431493,-263.80654263402454,0.0,0.43621909753614396,0.05,0.001995086669921875,0.06682062149047852,0.02498008,0.1243911,-211.35408517717698,0.0,2000,0.07132506370544434,0.12282858366767327,0.11046808585143675,-129.033100857879,0.0
12,4.497166633605957,-194.1716216066539,65.16878312875791,-107.96148980942198,-272.1212794710333,0.0,0.41687605757304397,0.05,0.003989458084106445,0.09426307678222656,0.025278872,0.12992851,-209.63583882012466,0.0,2000,0.1491260528564453,0.17072364873854243,0.14597866235794152,-91.69979869012843,0.0
13,4.604248762130737,-221.45057172211187,54.073797499181154,-132.64284177533094,-273.0666605902615,0.0,0.4206684159532302,0.05,0.005986690521240234,0.13666343688964844,0.02463513,0.12195285,-210.81731211032337,0.0,2000,0.08528685569763184,0.11465793123996926,0.09514530954974193,43.89733995905908,0.0
14,4.361382007598877,-191.78475147410464,45.815421442173545,-121.6410384065882,-265.87981697633944,0.0,0.4591118190426246,0.05,0.002995014190673828,0.06932735443115234,0.024888813,0.1123652,-208.91405604670152,0.0,2000,0.06829142570495605,0.0795449288632611,0.07021290919051056,94.7366097173215,0.0
15,4.26949667930603,-126.86317307843494,77.07533182985168,0.5937614923219905,-242.99908792731048,0.0,0.44458458177517834,0.05,0.0029921531677246094,0.07531380653381348,0.024723338,0.11450771,-200.70896774987486,0.0,2000,0.06633377075195312,0.5615088257866455,0.35032067024814484,84.93463539813825,0.0
16,4.26242733001709,-108.68933110865939,130.44649043666905,66.5710280884527,-289.5918787618437,0.0,0.42850606279433173,0.05,0.002991914749145508,0.09428572654724121,0.02519109,0.11654356,-191.5070040857533,0.0,2000,0.10169577598571777,0.6147952353996634,0.5516904184984894,65.23755528665559,0.0
17,4.268062353134155,-129.18395451782885,61.74041852512156,-18.820567452468033,-242.45086314612408,0.0,0.43044558989220694,0.05,0.002991914749145508,0.08530592918395996,0.025150137,0.11481146,-185.27469912896086,0.0,2000,0.09825348854064941,0.3768105598297636,0.2945148259544535,81.6232640749528,0.0
18,4.384001970291138,-42.88982867422634,75.17531522452929,85.6859616898428,-139.1926196802472,0.0,0.45798528005085126,0.05,0.0029916763305664062,0.07580304145812988,0.02523807,0.10615055,-171.0362120834874,0.0,2000,0.08628058433532715,1.5590120495081057,0.9469187074660247,87.79988728358713,0.0
19,4.267836809158325,-53.475487487376924,95.29006288397159,68.30888064585614,-192.3954752908996,0.0,0.4863682885389726,0.05,0.002991914749145508,0.08927607536315918,0.025084628,0.10149651,-159.28013962387638,0.0,2000,0.07930135726928711,0.870223984361446,0.7664976241201782,90.63715604603591,0.0
20,4.48391580581665,-79.03424373543935,103.70402513211981,68.13600115741052,-235.95876855246357,0.0,0.4602443587820282,0.05,0.001994609832763672,0.07829713821411133,0.02485849,0.103367165,-151.25555003503268,0.0,2000,0.08229303359985352,0.7117578302166561,0.6672618648647437,88.10596756574621,0.0
21,4.588784694671631,15.335087301550184,58.4022493566275,65.81844529967948,-116.88854531957534,0.0,0.45238108872197275,0.05,0.002991914749145508,0.07631039619445801,0.025244243,0.10052333,-134.59648630137443,0.0,2000,0.16408157348632812,1.5747185450818932,0.7597183310129154,74.29739776232668,0.0
22,4.27717137336731,-35.7577050902057,117.6153640236866,92.43698523367169,-258.3908927732353,0.0,0.4715220201690176,0.05,0.003989219665527344,0.09725642204284668,0.025095996,0.099366486,-124.71260818025756,0.0,2000,0.09778523445129395,0.9788622322363179,0.7515600820618276,92.25814515832728,0.0
23,4.262847185134888,-1.791646638180212,94.73969871800911,79.65058746349382,-269.3004392727699,0.0,0.40274939906725055,0.05,0.002991914749145508,0.06733345985412598,0.024391985,0.10439909,-112.42051202604983,0.0,2000,0.07380437850952148,0.9720184684534321,0.8207597877240398,97.41079864228759,0.0
24,4.3588128089904785,-105.8719135375834,116.88423818644358,79.81596091652548,-262.6633247760342,0.0,0.46437632015179775,0.05,0.002991914749145508,0.0792992115020752,0.025606856,0.10727924,-111.7656521772032,0.0,2000,0.09126591682434082,0.9814892295208744,0.5642141454627303,98.22285830385086,0.0
25,4.363819599151611,-73.24887399681472,143.4785143013042,98.70092966214766,-270.63505286413385,0.0,0.44694200513897153,0.05,0.003990650177001953,0.0693206787109375,0.02535066,0.10801832,-107.91397435916434,0.0,2000,0.10123705863952637,0.8175306050845211,0.7504457933043237,101.54136911361309,0.0
26,4.364703178405762,8.546513611354777,50.64137265453373,82.56658545646731,-100.64315591571794,0.0,0.49522900481066034,0.05,0.003989458084106445,0.08528327941894531,0.024560817,0.097693436,-96.26792556211242,0.0,2000,0.11220884323120117,1.5251572955800372,0.8097094947072305,106.15861632546726,0.0
27,4.368452072143555,-61.687119494527245,103.18470575371207,83.74058011423145,-259.5877681354103,0.0,0.46151159084493615,0.05,0.003988981246948242,0.08030152320861816,0.025102206,0.105013855,-92.80984495535391,0.0,2000,0.1201941967010498,1.1098555707244442,0.7752881957509529,109.38418393910369,0.0
28,4.270001411437988,-8.142674773609576,102.51666246689757,118.0101662566503,-161.43817383895862,0.0,0.4783922919564388,0.05,0.0029921531677246094,0.07731103897094727,0.024887275,0.10066045,-84.34312793717947,0.0,2000,0.12318658828735352,0.9300083066087886,0.7820941494566392,111.25924958917209,0.0
29,4.495210409164429,74.62315123983068,15.206328612143915,95.87175790204618,43.47963453386608,0.0,0.5287056607958549,0.05,0.003988981246948242,0.09525585174560547,0.024847465,0.093729444,-68.44650001947846,0.0,2000,0.1396484375,0.8926368883790622,0.3122355680894439,114.65768239469868,0.0
30,4.276745080947876,86.38994109248445,21.92693312975802,114.60730009495758,40.62324973495683,0.0,0.4799980810661948,0.05,0.003988981246948242,0.08528017997741699,0.024948377,0.08796349,-52.96285590828217,0.0,2000,0.12767767906188965,0.33559510677172333,0.24263136308080321,101.97254795733838,0.0
31,4.476205348968506,87.65114317610008,15.234959984384318,128.60051005398694,67.91322753072707,0.0,0.5967391045548057,0.05,0.002991914749145508,0.0952599048614502,0.024528863,0.07813116,-38.90145599984395,0.0,2000,0.14013981819152832,0.20371406068122383,0.18971678190785649,115.48066032067747,0.0
32,4.369735956192017,88.61613055173272,38.45917071825896,122.23882778670199,-19.797532869837806,0.0,0.4962975212697632,0.05,0.001994609832763672,0.06833195686340332,0.024911346,0.08683327,-26.14969734468628,0.0,2000,0.12717270851135254,0.28003389121208416,0.2656062570736599,116.34968557741955,0.0
33,4.58820915222168,77.80390060840321,20.278698672267474,102.95955676247381,31.518156017993626,0.0,0.5230366085887576,0.05,0.0039899349212646484,0.0852811336517334,0.025529537,0.08703537,-15.754337549377333,0.0,2000,0.13614416122436523,0.19460091288225242,0.18432097228700312,115.49124735420355,0.0
34,4.3774254322052,69.51229870779211,53.454551119654234,105.89647603793762,-79.54484833985369,0.0,0.5118722478302196,0.05,0.002992391586303711,0.07179689407348633,0.024582306,0.085365444,-7.227673923660388,0.0,2000,0.11672019958496094,0.2644175139611987,0.25898736349695867,116.802913033558,0.0
35,4.805479526519775,77.43642708272108,52.426486046172236,117.63623378374085,-71.00075295145722,0.0,0.5438684739407035,0.05,0.0029916763305664062,0.08029317855834961,0.024737542,0.082819924,1.238736176977759,0.0,2000,0.19948697090148926,0.36279178160238673,0.3515140489527447,116.50251436135999,0.0
36,4.262332916259766,41.809665870315754,103.4819222937473,117.55923327860047,-258.20656010075334,0.0,0.47393540481764357,0.05,0.001995086669921875,0.06633567810058594,0.025270358,0.09680548,5.295829146311559,0.0,2000,0.12174701690673828,0.664524153401662,0.6389824840872388,115.59277620122951,0.0
37,4.595796585083008,70.92685191675102,57.72437505225625,114.30931945535751,-83.20620212970468,0.0,0.4724791890540077,0.05,0.0029921531677246094,0.07829880714416504,0.024614252,0.093018405,11.858931423355504,0.0,2000,0.15509629249572754,0.4072083269103285,0.3896267511816534,116.86322142901594,0.0
38,4.604393243789673,41.689589920262705,61.54209915235971,101.50817481953497,-73.92645836967804,0.0,0.5309333172826046,0.05,0.0029926300048828125,0.08129644393920898,0.024687206,0.08660898,14.841997273046225,0.0,2000,0.13814449310302734,0.644697550887177,0.5852064777635083,119.72805092128536,0.0
39,4.365065813064575,22.705956187087487,146.22802618844798,124.3009154600429,-276.54125980138787,0.0,0.5216446292534831,0.05,0.003988981246948242,0.07830548286437988,0.024442725,0.08740499,15.628393164450351,0.0,2000,0.17673563957214355,0.8717565305494144,0.8484566925767986,116.39406197031305,0.0
40,4.494491338729858,47.62700843166287,108.08020208830271,127.671710809145,-206.71814054437368,0.0,0.47139272636008184,0.05,0.002991914749145508,0.08927345275878906,0.025316564,0.09340616,18.828254691171605,0.0,2000,0.14678549766540527,0.6736288533779792,0.6407331731997129,117.55893437872997,0.0
41,4.3849937915802,56.276335459959284,102.3362279828653,106.47739989700281,-249.724877810443,0.0,0.4894247917070699,0.05,0.004985809326171875,0.08328652381896973,0.025126457,0.09132472,22.57306276805037,0.0,2000,0.1500835418701172,0.5958801340367097,0.5886737347594317,118.3669585087153,0.0
42,4.705724716186523,65.78837960086322,97.3092358871361,119.85633241606777,-221.54439125649736,0.0,0.4827535151681127,0.05,0.0029916763305664062,0.08329176902770996,0.025227806,0.09335865,26.894594451331656,0.0,2000,0.13669729232788086,0.5616081863954894,0.5497073197166638,123.50337424849278,0.0
43,4.365437984466553,94.790907451478,26.039135601560414,144.097388446604,60.713249738847956,0.0,0.5647608167907959,0.05,0.003989219665527344,0.0932612419128418,0.025064925,0.08494696,33.68422575134629,0.0,2000,0.14512085914611816,0.1920829755684869,0.12720560647097584,126.29235947876896,0.0
