iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,12.636597394943237,-2.2508050890522195,10.300962361497298,69.28190220554359,-8.376758074654882,0.0,136.91834699940733,0.05,0.06940889358520508,1.3775389194488525,0.024600413,0.04147144,-2.2508050890522195,0.0,40000,1.4907748699188232,0.9989750539859366,0.7520898602100556,-4.640771858298826,0.0
1,12.61748719215393,-2.360608466524508,14.32681210629733,168.25578405283542,-8.710701519108614,0.0,147.60721728411232,0.05,0.06235933303833008,1.4020814895629883,0.025252374,0.037266273,-2.261785426799449,0.0,40000,2.4347639083862305,0.8799792637378562,0.7417081884978531,-4.399268407057866,0.0
2,12.722064971923828,-2.485152751750961,10.923755529332178,74.78018838959993,-10.709289986580039,0.0,144.5797036362389,0.05,0.060906171798706055,1.3948938846588135,0.025128307,0.034990918,-2.2841221592945997,0.0,40000,2.8246665000915527,0.9660791791807809,0.6541271107896729,-3.8679890198560485,0.0
3,12.611257076263428,-2.1752417974745275,12.067732856049561,73.70821107031027,-9.28348178424635,0.0,136.27140382055603,0.05,0.062351226806640625,1.3938663005828857,0.025015118,0.041207526,-2.2732341231125925,0.0,40000,2.7864556312561035,0.7031093619556189,0.6089241479257275,-2.18369838645084,0.0
4,12.96255111694336,0.19913561212009512,34.871499447838616,474.07602265790354,-12.334472354936631,0.0,124.93122668188022,0.05,0.0658266544342041,1.3977093696594238,0.027618624,0.088060245,-2.025997149589324,0.0,40000,2.715151786804199,0.9380734562299333,0.7583211276338254,0.03471836478485372,0.0
5,12.72192096710205,-0.43057087025341156,17.0525635104375,119.91614799113248,-7.549631766532601,0.0,116.46972469707069,0.05,0.06535553932189941,1.390174388885498,0.024962317,0.036491625,-1.8664545216557327,0.0,40000,2.6689016819000244,0.9472777287181992,0.6579332174471492,1.4147725037022614,0.0
6,12.951411724090576,-0.04496797328230528,22.157633961431532,198.39991863566593,-7.508719135800174,0.0,114.03132069910433,0.05,0.06434965133666992,1.3883070945739746,0.024986127,0.051774617,-1.6843058668183901,0.0,40000,2.6638808250427246,0.8399286783544911,0.6768221924748817,3.8529238904892713,0.0
7,12.803427696228027,1.2992004758478797,35.07248239242143,427.7411880256101,-8.393879088396956,0.0,134.89727960308576,0.05,0.061887264251708984,1.3856697082519531,0.025397481,0.04511763,-1.3859552325517632,0.0,40000,2.599853277206421,0.7281504854018893,0.4766580458457816,1.1030256771477296,0.0
8,12.840902328491211,-1.8774320576468428,13.58712504018746,152.59082522525307,-9.230933984206564,0.0,129.16343252612137,0.05,0.05986809730529785,1.396566390991211,0.025598789,0.03853149,-1.4351029150612713,0.0,40000,2.517221689224243,1.8355610598294676,0.7286764527471723,2.282958018179451,0.0
9,12.963412046432495,-2.149386263245496,9.110881708056823,51.18528256736591,-10.930958097454905,0.0,140.74322638599867,0.05,0.059362173080444336,1.3963539600372314,0.025077209,0.03531091,-1.506531249879694,0.0,40000,2.571096658706665,1.0856937206747135,0.8207253207986573,0.5584706754743238,0.0
10,12.95176076889038,-0.6325364522798931,15.338144011132659,140.71892436078997,-8.078352768381542,0.0,137.20885200012316,0.05,0.06283044815063477,1.3927175998687744,0.025476223,0.04058378,-1.4191317701197137,0.0,40000,2.626805067062378,0.8585954349863542,0.6633267011533135,0.5670737786110286,0.0
11,12.847151279449463,5.469527760130627,40.354381852152834,431.33124451053055,-10.198832712398302,0.0,146.20543324306664,0.05,0.059877872467041016,1.3773508071899414,0.02618686,0.04151904,-0.7302658170946797,0.0,40000,2.6124138832092285,0.8877441979948748,0.7249736799893821,-2.0225129048542128,0.0
12,13.03904390335083,2.8300592772537754,30.204810450670852,328.32839546148244,-11.01297375634644,0.0,127.34637989257371,0.05,0.061835289001464844,1.4046087265014648,0.02493265,0.058736384,-0.37423330765983426,0.0,40000,2.606778621673584,0.8294123971917492,0.6365834449039468,-3.6247329261932864,0.0
