iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,12.765444278717041,15.325886601334808,45.558990543659284,331.2225054656723,-11.809352436273821,0.0,179.95333895279273,0.05,0.06804561614990234,1.3811211585998535,0.025178727,0.036328185,15.325886601334808,0.0,40000,2.3115222454071045,2.0251207651974967,0.486395177523319,27.441168448914667,0.0
1,12.841599464416504,12.504120569848023,37.55388113565254,350.93932159630793,-8.960799609997643,0.0,161.62499175930824,0.05,0.06562280654907227,1.388380765914917,0.025502102,0.04726804,15.04370999818613,0.0,40000,2.3069534301757812,0.7677417469633729,0.5844087959874618,34.719213830391645,0.0
2,13.089365482330322,29.1927015023109,82.09860663981063,933.9826594610233,-12.198721453457221,0.5,182.18145080739993,0.05,0.06569409370422363,1.394484519958496,0.025393588,0.039720982,16.458609148598608,0.5,40000,2.3083150386810303,0.7318456894731238,0.4491977046359303,27.820044791918647,0.0
3,12.861579418182373,20.60397529995008,57.27618193403043,528.0475601065376,-17.345308745349634,0.5,158.06362979388257,0.05,0.06552553176879883,1.3987250328063965,0.025212022,0.041784044,16.873145763733756,0.5,40000,2.3127129077911377,0.7590242466629342,0.47835575148818527,38.07340511588348,0.0
4,13.529993772506714,26.596048437038302,66.43738553732462,564.4920004455942,-13.980192109645436,0.0,160.69595260853976,0.05,0.06950116157531738,1.392948865890503,0.026224582,0.04228168,17.84543603106421,0.0,40000,2.2987895011901855,0.6203630662251736,0.36919847148089957,42.11948614510312,0.0
5,13.094330310821533,19.731071276318513,46.574520125751,291.1694599764163,-13.504815215505962,0.0,166.9815452800114,0.05,0.06570219993591309,1.3891618251800537,0.024856113,0.03667203,18.03399955558964,0.0,40000,2.2762959003448486,1.022725814724013,0.4507310553697345,39.096067585381235,0.0
6,12.952317714691162,23.068613175000404,51.95895650630551,352.59462656801736,-14.435565424797623,0.0,168.66164413051922,0.05,0.06528568267822266,1.4009990692138672,0.025079532,0.04464118,18.53746091753072,0.0,40000,2.293649911880493,0.6195178239198538,0.39250229066342984,39.92684015128241,0.0
7,13.207449674606323,27.18195975993024,63.60320655437214,621.3002672725515,-11.977743398380534,0.5,167.32485201946852,0.05,0.06812286376953125,1.3779296875,0.02533063,0.049061287,19.401910801770672,0.5,40000,2.3218979835510254,0.6685154259090327,0.38606190777986077,52.6207145793097,0.0
8,13.11761212348938,31.36592739195933,55.19654145491414,434.7843315915103,-13.96985004906506,0.0,173.05975444995468,0.05,0.0597691535949707,1.397261619567871,0.025391255,0.035901297,20.59831246078954,0.0,40000,2.3629987239837646,0.5164088282702957,0.37006488807657767,52.3514934115925,0.0
9,13.33887791633606,38.28802589453235,69.98157748089572,514.9448047493256,-14.706448900156943,0.0,168.01311034769745,0.05,0.06410098075866699,1.382646083831787,0.025055852,0.045746073,22.367283804163822,0.0,40000,2.3416614532470703,0.5905955282295848,0.3134331205310381,58.68334221670696,0.0
10,13.150668382644653,34.49158726783256,64.25114944296051,513.4990884165062,-14.654117599719454,0.5,166.65831152280796,0.05,0.06646323204040527,1.4030628204345703,0.02505162,0.040098086,23.579714150530698,0.5,40000,2.3392016887664795,0.7221360102291573,0.4881955181314593,66.46317513564628,0.0
11,13.420147180557251,32.42280643661157,42.07442773785112,239.091075359993,-15.260659566820873,0.0,173.74923144875623,0.05,0.05833077430725098,1.4043848514556885,0.024884427,0.03412794,24.464023379138787,0.0,40000,2.324521780014038,0.4544933406867871,0.2894256381973894,71.01269442788035,0.0
12,13.197102546691895,41.54625777428689,61.257068114819795,321.6610031928774,-13.458116994506355,0.0,181.27716904744085,0.05,0.06459355354309082,1.4178922176361084,0.025156008,0.03664465,26.172246818653598,0.0,40000,2.3416073322296143,0.49278098627643785,0.3837356905101198,76.39434694472604,4.0
13,13.444035530090332,46.20393145085915,107.04823382207162,1367.6229778438599,-15.393510239863035,0.5,173.37510800086372,0.05,0.07115578651428223,1.397033452987671,0.024805589,0.048865028,28.175415281874155,0.5,40000,2.3155791759490967,0.7288236168708787,0.48623623748754663,87.2488393396682,0.0
14,13.281298160552979,54.42589593984286,88.0369301320457,736.769414839779,-12.942057465691335,1.0,166.26341732915097,0.05,0.06629180908203125,1.4049651622772217,0.024803348,0.035869434,30.800463347671027,1.0,40000,2.3516476154327393,0.5306721047540153,0.40643498861101246,94.03640753819272,0.0
15,13.415647268295288,57.275493255575576,91.4572169385728,773.0155629898981,-14.212218448896405,1.0,169.97996310324416,0.05,0.0665433406829834,1.382896900177002,0.025704846,0.041716192,33.447966338461484,1.0,40000,2.3812308311462402,0.5701807509392434,0.4177302180568761,79.14550611915779,0.0
16,13.513163805007935,57.3619339974138,85.51537353268495,824.4032457216773,-14.702974787138457,1.0,181.72687544003114,0.05,0.05870175361633301,1.40620756149292,0.024971625,0.0358102,35.839363104356714,1.0,40000,2.4079055786132812,0.4760906690808737,0.3226603259436819,61.28873273703502,0.0
17,13.653121948242188,58.200895972979545,62.21091243198658,399.9334229550816,-10.391001057449428,0.0,173.10208390515947,0.05,0.07117438316345215,1.4073402881622314,0.024757184,0.03476802,38.075516391219,0.0,40000,2.38796329498291,0.5898750183810585,0.27824310129531976,77.15963823681119,0.0
