iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.311046123504639,7.25159560573366,32.72527967964099,288.0149341643759,-17.313990427447592,0.0,166.91896759985872,0.05,0.06454706192016602,1.4723484516143799,0.024884112,0.036126435,7.25159560573366,0.0,40000,2.3264482021331787,6.945350568099136,0.7289560708706417,14.64169381461783,0.0
1,13.185941934585571,7.9383199729121285,33.899538496207285,257.6200017106665,-14.519716474439816,0.0,172.5222756083263,0.05,0.06865906715393066,1.4615156650543213,0.02496621,0.038232513,7.320268042451507,0.0,40000,2.3390026092529297,0.7197822762138477,0.6327058856935802,17.874017384714215,0.0
2,13.19609785079956,6.515875955047429,27.393657609608123,197.61355550302542,-10.830830411700385,0.0,176.80395109067027,0.05,0.06054043769836426,1.4629764556884766,0.024897482,0.035875417,7.239828833711099,0.0,40000,2.381436347961426,0.777135980023071,0.6704012286338032,13.18250377598305,0.0
3,13.405009984970093,8.111461856846308,28.228238607180387,180.63090921222232,-17.328408698929906,0.0,181.50430648748957,0.05,0.06880950927734375,1.4667549133300781,0.024931733,0.03491183,7.326992136024621,0.0,40000,2.4084815979003906,0.6606609997762652,0.55260344808386,18.52661545003108,0.0
4,13.29413366317749,11.212719344795598,36.619236172768616,223.3975659813912,-14.795706148281019,0.0,178.7417195603861,0.05,0.06910967826843262,1.448153018951416,0.024891235,0.038146056,7.715564856901718,0.0,40000,2.4208261966705322,0.6962757164847992,0.5458995277249516,19.659799546032115,0.0
5,13.630386114120483,5.655823951718412,25.492793012491234,156.58075781276165,-15.612364840661344,0.0,155.38431125588008,0.05,0.06014513969421387,1.4588844776153564,0.025417835,0.039839827,7.509590766383387,0.0,40000,2.359976053237915,0.7521576992966447,0.5304551944708754,19.23241574152291,0.0
6,13.410918712615967,14.389887282360782,57.95610324544814,647.2460291546262,-17.430853682892693,0.5,176.07475147771603,0.05,0.06671881675720215,1.4580762386322021,0.025120705,0.05414199,8.197620417981128,0.5,40000,2.3895716667175293,0.8558711375638172,0.6853648539129358,21.01922278787632,0.0
7,13.416279792785645,9.735170331084962,36.70601519068959,281.2068231963297,-16.65653664746737,0.0,168.47961534572556,0.05,0.06105685234069824,1.4582791328430176,0.024932876,0.03978075,8.351375409291512,0.0,40000,2.3911945819854736,0.8124006333623824,0.5680550163045803,26.9248342357739,0.0
8,13.521719217300415,19.840220681458852,64.71341709461245,720.0331979770842,-12.341469740578521,1.0,175.30980530360674,0.05,0.06101393699645996,1.4677457809448242,0.02539343,0.03567837,9.500259936508247,1.0,40000,2.4248640537261963,0.8194241715578265,0.5692238424672129,33.04529933420117,0.0
9,13.314903259277344,12.36124762914241,33.064097712988676,189.8663844079953,-15.275854736464904,0.0,170.73947731320223,0.05,0.06560301780700684,1.4683139324188232,0.02527462,0.035926398,9.786358705771663,0.0,40000,2.3757872581481934,1.5577209861742112,0.5386984091716225,24.498383454049755,0.0
10,13.51619815826416,21.676424238799974,64.3657389889419,697.799135829204,-13.920355797876061,1.0,140.57703929632987,0.05,0.07254838943481445,1.4628722667694092,0.026020113,0.12833963,10.975365259074493,1.0,40000,2.396082639694214,0.77750162375685,0.6165862733991252,23.305521058288097,0.0
