iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.644200086593628,76.5989087115401,130.46368706403553,1107.4173600304182,-13.897995049334257,2.5,143.1806914028533,0.05,0.06012463569641113,1.3669681549072266,0.025369698,0.040676154,76.5989087115401,2.5,40000,2.476590871810913,0.8683231928462289,0.4905294723720927,63.90041255125644,0.0
1,13.521502494812012,68.4055416045229,110.29464696295854,881.1154562398747,-12.622803562350263,2.0,144.2267657181205,0.05,0.06808805465698242,1.3896148204803467,0.025113253,0.03433487,75.77957200083839,2.0,40000,2.4499237537384033,0.6470506767891894,0.40889758026927103,80.692378968089,0.0
2,13.6749587059021,74.31426099569387,119.87936267738426,917.402592502546,-7.170985857286689,2.5,143.88813704088233,0.05,0.06744670867919922,1.418802261352539,0.024905732,0.03669944,75.63304090032395,2.5,40000,2.460422992706299,0.6152481431052336,0.4730271094406079,103.47800895226428,4.0
3,13.752364873886108,75.28470336706503,140.51768645226684,1113.2607529318557,-10.970761371279545,3.0,140.8301324843586,0.05,0.060114145278930664,1.4055750370025635,0.025352776,0.03819693,75.59820714699806,3.0,40000,2.4670212268829346,0.6759696097660018,0.5280169383381114,94.67040182087754,4.0
4,13.73824691772461,89.34889222418897,144.6082863151544,962.3778387117342,-5.704165234967194,4.0,138.15429616480782,0.05,0.05810117721557617,1.4031059741973877,0.025437228,0.039511528,76.97327565471716,4.0,40000,2.5036661624908447,0.654664120642049,0.515006117792285,106.30200611447015,4.0
5,13.745651960372925,82.42841633624401,130.8258686851517,865.4957748303676,-8.340147922389383,4.0,142.71846780086037,0.05,0.056473493576049805,1.398573875427246,0.024778126,0.036780983,77.51878972286985,4.0,40000,2.49782395362854,0.6158086775493027,0.4311579197339779,107.29370991136938,4.0
6,13.760900259017944,95.19905148517918,147.27244350500797,1002.7666485565948,-8.951906862653658,5.0,145.90942088217895,0.05,0.05972552299499512,1.402991771697998,0.02527341,0.03573611,79.28681589910079,5.0,40000,2.4419326782226562,0.5971930693142389,0.450015489080839,106.30313791521979,8.0
7,13.846531867980957,120.27400986587644,190.5721409922143,1305.7365047598946,-16.307064802922717,5.5,146.57239723413218,0.05,0.058712005615234375,1.4174723625183105,0.02506727,0.036757752,83.38553529577837,5.5,40000,2.494589328765869,0.6508638617631387,0.4589121789965795,118.603687414732,8.0
8,13.742669582366943,99.79747769823918,176.83520449604592,1362.7955582392947,-9.114103432549518,4.5,150.73005863670684,0.05,0.05904436111450195,1.416334629058838,0.025321947,0.034100167,85.02672953602445,4.5,40000,2.5779666900634766,0.6586688164190637,0.4607511437399792,191.2350994534797,20.0
9,13.517127513885498,93.53001562210818,172.13026688684914,1020.2469722972763,-7.491883470068455,3.5,138.19688467981388,0.05,0.061022043228149414,1.381227731704712,0.024785401,0.039235916,85.87705814463283,3.5,40000,2.472043991088867,0.6965306438189012,0.409473822064658,100.29094778387868,0.0
10,13.731940746307373,102.44344740997673,190.5894602345433,1704.490993312353,-15.39681869263599,6.5,144.71715409510037,0.05,0.05900979042053223,1.3824412822723389,0.025111591,0.03590802,87.53369707116723,6.5,40000,2.5001096725463867,0.6162199169746064,0.4249886761840282,106.10765885537722,4.0
11,13.7806396484375,94.45875927188193,134.6133554951234,853.7075452836033,-11.15412459525432,4.5,156.67949740179736,0.05,0.0607151985168457,1.3849155902862549,0.025055764,0.03186705,88.2262032912387,4.5,40000,2.481583595275879,0.6062150397952556,0.4210751372850391,145.17562844389187,8.0
12,13.850322484970093,130.49434115687373,182.25152689524148,1072.3322481357561,-8.111264658278074,9.0,152.65130125881927,0.05,0.0619511604309082,1.3670313358306885,0.02523222,0.034033876,92.45301707780222,9.0,40000,2.51885724067688,0.5555067912840518,0.421615125758224,235.3120626496019,16.0
13,13.398436307907104,136.21459858413942,215.83477087051588,1353.775048646592,-12.286786206283827,9.5,145.18803601365664,0.05,0.06626486778259277,1.371812343597412,0.025186392,0.03560661,96.82917522843594,9.5,40000,2.4821672439575195,0.5532294701527067,0.360491171293904,209.5184895490777,12.0
14,13.986520051956177,150.87039083864357,190.7209511022163,1027.5600632226926,-10.324346563047463,11.5,137.9997850852521,0.05,0.05762457847595215,1.3678085803985596,0.024901824,0.036599774,102.2332967894567,11.5,40000,2.457078695297241,0.5616125280999352,0.3826358630123977,292.16208420857834,24.0
15,13.750346183776855,159.01389153423355,238.68362306389602,1178.5843886959135,-13.879144018428285,11.5,149.705156984715,0.05,0.06256866455078125,1.3829193115234375,0.025018426,0.034807518,107.91135626393438,11.5,40000,2.444239616394043,0.5730678645125958,0.4377994789977002,489.0126087181268,28.0
16,13.915723085403442,146.6312914371215,195.97722871366557,1105.1382129471515,-15.378276734604047,11.0,152.66916272074903,0.05,0.0604095458984375,1.3902311325073242,0.025223183,0.03289488,111.7833497812531,11.0,40000,2.4542503356933594,0.5551402190360721,0.3886964910791707,367.3901665249178,32.0
