iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.222465991973877,-2.2508050890522195,10.300962361497298,69.28190220554359,-8.376758074654882,0.0,1.3670778028292403,0.05,0.05451822280883789,1.4230315685272217,0.02452773,0.0414737,-2.2508050890522195,0.0,40000,1.517620325088501,0.9989750539859366,0.7520898602100556,-4.644365924753461,0.0
1,13.088457107543945,-3.6149493388795872,7.641155752121078,62.70339387637228,-8.719774633151804,0.0,1.4344920551293925,0.05,0.0595245361328125,1.4532949924468994,0.02485237,0.033990856,-2.387219514034957,0.0,40000,2.5011038780212402,0.9569354293933688,0.6673348762671159,-4.431356947940844,0.0
2,13.1988525390625,-3.5785399800919624,5.487282239758419,35.70043826095806,-8.413758189862605,0.0,1.3603876779478492,0.05,0.0501101016998291,1.4172849655151367,0.025496112,0.036095336,-2.5063515606406574,0.0,40000,2.8558967113494873,0.9242820702660649,0.560493920579327,-4.097059483281164,0.0
3,13.208076000213623,-1.6730008194143184,13.201690877064287,83.8300470834984,-8.192272895686168,0.0,1.4625208157320404,0.05,0.050893545150756836,1.434978723526001,0.025710428,0.037158187,-2.4230164865180237,0.0,40000,2.8541667461395264,0.7492086725646794,0.5038583068886826,-3.031806017512403,0.0
4,13.40270471572876,-0.9949686273581685,20.330035466965064,220.07039234635826,-8.065025022121208,0.0,1.174533461153024,0.05,0.05001258850097656,1.4251151084899902,0.026106307,0.07454229,-2.280211700602038,0.0,40000,2.7849881649017334,0.8446946036891445,0.7328411091395475,-0.5740740696687348,0.0
5,13.178729772567749,-1.138062148379657,12.459777961785148,66.21234675174132,-7.85569010627792,0.0,1.3446028214001835,0.05,0.04941916465759277,1.3920257091522217,0.025364202,0.036969014,-2.1659967453798,0.0,40000,2.726263999938965,0.9068529472441725,0.6326981059921373,0.3583299491449475,0.0
6,13.399714231491089,1.2535739291545243,34.54388618026173,394.88619662999935,-8.653818453353407,0.5,1.5230968203228108,0.05,0.04751133918762207,1.4100184440612793,0.025873328,0.0415517,-1.8240396779263677,0.5,40000,2.691051721572876,0.88235425576618,0.7343581101038705,3.0407336987351563,0.0
7,12.979001522064209,8.1810884674131,77.74366991623158,696.0307544142365,-7.727896067579616,1.5,1.250739499524016,0.05,0.055196285247802734,1.4280927181243896,0.025813062,0.055520892,-0.8235268633924209,1.5,40000,2.6442198753356934,0.9149513584842858,0.45626040198419937,1.4622607187267391,0.0
8,13.203211307525635,3.3111752881119525,40.553986182347785,485.66822147650646,-7.692827612057787,0.5,1.4293257367406111,0.05,0.0546116828918457,1.4189372062683105,0.025017245,0.035518393,-0.4100566482419835,0.5,40000,2.611999034881592,0.9712636516012647,0.3936483809605733,0.09978724063825886,0.0
9,13.1814546585083,0.6073700612396274,33.46390491425261,360.64008724829154,-8.75507831323504,0.0,1.4123131420895645,0.05,0.04981708526611328,1.4240257740020752,0.025399117,0.034199562,-0.3083139772938224,0.0,40000,2.572650671005249,0.9817181436528897,0.7050401352575698,4.642758712790375,0.0
10,13.328726053237915,2.554750208937654,48.61451293709306,563.2391887682834,-7.596673666976452,0.5,1.258467876323629,0.05,0.050135135650634766,1.4061353206634521,0.025885083,0.06842863,-0.02200755867067472,0.5,40000,2.6071014404296875,0.9415381123364451,0.7082306130115094,22.733321502370437,0.0
11,13.17004942893982,2.3473927456414843,33.43986144954382,361.71136218742976,-10.455013531328044,0.0,1.3638265690548423,0.05,0.05866599082946777,1.4439826011657715,0.024714103,0.03902897,0.2149324717605412,0.0,40000,2.5669498443603516,0.8181212935072654,0.5467612511712971,8.857677905685504,0.0
12,13.299831867218018,3.4088323910538962,46.10934515167373,526.9254182195284,-11.074674502990025,0.0,1.36503348547229,0.05,0.05228590965270996,1.4312222003936768,0.025315795,0.04203635,0.5343224636898767,0.0,40000,2.540839672088623,0.992546217451643,0.6085052747566612,33.65570308178573,4.0
13,13.318116664886475,3.8288913805857785,28.928817436293357,226.83397335081682,-12.093802201001335,0.0,1.3215168545921192,0.05,0.04711651802062988,1.423938512802124,0.025214732,0.04348683,0.8637793553794669,0.0,40000,2.563894271850586,0.92847586062224,0.7141221547893315,68.27310992134751,4.0
14,13.532432556152344,11.652949969444055,57.22979285522826,505.1779437805488,-9.953705147698294,1.0,1.4218573506793821,0.05,0.04820084571838379,1.4308254718780518,0.024923168,0.043147035,1.9426964167859258,1.0,40000,2.5582261085510254,0.8713650821399779,0.5712079754093197,6.465817045953446,0.0
15,13.071208477020264,4.180102203061577,22.959286887422266,155.15848960961918,-8.866401819416435,0.0,1.389404383356578,0.05,0.05601692199707031,1.414071798324585,0.024777878,0.036203597,2.166436995413491,0.0,40000,2.571302890777588,0.9816162768742686,0.6743158638974304,3.8085655597615653,0.0
16,13.416072130203247,5.149260058040943,33.23496045555377,316.336454334277,-10.500140874449697,0.0,1.3528863975354952,0.05,0.047617435455322266,1.4342610836029053,0.024781907,0.04045603,2.4647193016762365,0.0,40000,2.5883259773254395,0.774667821926721,0.5546481287419189,60.89983055566008,4.0
17,13.056090831756592,3.2285680722607086,37.723256933131466,415.22289341054704,-14.147471909056321,0.0,1.236550347808278,0.05,0.04845118522644043,1.4252750873565674,0.023745693,0.035660286,2.5411041787346837,0.0,40000,2.6021807193756104,0.8590094373176854,0.5366527711490456,19.035210852036833,0.0
18,13.506203889846802,9.895355214362572,37.03250127737649,207.7838173664249,-12.7078673919177,0.0,1.362468443904699,0.05,0.04956340789794922,1.466386079788208,0.024954328,0.039182335,3.276529282297473,0.0,40000,2.685572624206543,0.9094812932218861,0.5468478475476222,22.903272431647153,0.0
