iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,0.0,123.45974713087082,5.016764380871544,142.09035459160805,108.70948195457458,0.0,192.25525396042494,0.05,0.06601595878601074,1.4082989692687988,0.02549593,0.030924214,123.45974713087082,0.0,40000,1.2702088356018066,1.0031306545249958,0.0016722637677780738,-4.704001063056031,0.0
1,0.0,92.99500282011927,11.677342799296417,129.85694436728954,65.80815452337265,0.0,156.28718192774778,0.05,0.06507992744445801,1.4380812644958496,0.025515549,0.041267734,120.41327269979567,0.0,40000,2.2259182929992676,0.17183964909027005,0.012025041857129083,-4.992180117135936,0.0
2,0.0,97.2525404654909,28.86758851884956,198.88004901260138,43.91095944866538,0.0,170.49222924602284,0.05,0.06607818603515625,1.409651279449463,0.02546759,0.03714136,118.0971994763652,0.0,40000,2.65986967086792,0.09014909305872632,0.049001735626578016,-4.410899205940099,0.0
3,0.0,101.27389665693045,37.660987156079614,256.8992435671389,35.52753375843167,0.0,152.96461410883018,0.05,0.0665733814239502,1.4376630783081055,0.025869718,0.040308215,116.41486919442173,0.0,40000,2.5240414142608643,0.08387630419832186,0.061286626639204075,-3.4970344979787478,0.0
4,0.0,77.6135995825706,33.50352661160667,199.13374096900225,20.09773535374552,0.0,155.91877214670512,0.05,0.06712794303894043,1.4226047992706299,0.025020337,0.039890394,112.53474223323661,0.0,40000,2.40889048576355,0.2276866483218735,0.04603709639029906,-2.2925952284149913,0.0
5,0.0,106.1494319957681,44.39498342102718,294.4933769106865,30.76985578611493,0.0,169.4088855226252,0.05,0.06603050231933594,1.42893648147583,0.02493536,0.038391445,111.89621120948976,0.0,40000,2.4299204349517822,0.15217395324301972,0.057869872531182295,-3.6435618403853147,0.0
6,0.0,45.85756015853956,22.804505446988195,204.01896929740906,19.246348969638348,0.0,165.03653100314966,0.05,0.06005144119262695,1.4075186252593994,0.025474997,0.037558567,105.29234610439475,0.0,40000,2.3514952659606934,2.143108869520043,0.10790876851964644,2.9156372616205117,0.0
7,0.0,122.7942575673759,38.814459866286704,284.6563884317875,49.903727293014526,0.0,173.21615830323793,0.05,0.06677055358886719,1.417440414428711,0.025401257,0.03566201,107.04253725069287,0.0,40000,2.3847596645355225,0.4552757871238282,0.03164224926248058,-1.2843555839940677,0.0
8,0.0,59.81519220273942,25.1843253619244,193.88155000656843,25.40584407746792,0.0,173.136330939942,0.05,0.06764817237854004,1.398454189300537,0.025241813,0.03632204,102.31980274589753,0.0,40000,2.4120116233825684,1.074978257223892,0.053857857019137166,-2.902977342916303,0.0
9,0.0,85.42246188680642,42.367996838757044,283.0363893657923,22.98776674643159,0.0,149.34704282345936,0.05,0.06830120086669922,1.4253230094909668,0.025166053,0.043940507,100.63006865998842,0.0,40000,2.4715826511383057,0.14008282812537232,0.07274706859823903,-0.6374768721439398,0.0
10,0.0,59.34413128486835,28.84690108949788,187.02642622217536,16.029569873586297,0.0,153.06015313839603,0.05,0.06356453895568848,1.4218742847442627,0.025090626,0.039609324,96.50147492247642,0.0,40000,2.4278149604797363,0.3292185702612002,0.05273493495875746,-1.151585589320478,0.0
11,0.0,116.46084226666018,56.123088246804286,260.9628861024976,26.444038223475218,0.0,160.2903046367305,0.05,0.06257057189941406,1.4248952865600586,0.025126508,0.038932204,98.4974116568948,0.0,40000,2.4115750789642334,0.27461288000089756,0.04080162071007758,-3.993081593602123,0.0
12,0.0,47.624008719101546,28.29368848331623,188.61411949247122,11.070754736661911,0.0,172.41092911483858,0.05,0.06055808067321777,1.406757116317749,0.024903461,0.037815783,93.41007136311548,0.0,40000,2.2860450744628906,1.814210966854099,0.16856147377412928,-2.528941249605751,0.0
13,0.0,104.35959257382899,61.124749129058586,425.21055080741644,21.485235061496496,0.5,167.7510220189868,0.05,0.06208610534667969,1.41446852684021,0.025137888,0.038562823,94.50502348418684,0.5,40000,2.3612449169158936,0.35993476522917717,0.11972076251264226,-3.1733104009802444,0.0
14,0.0,55.00767164687626,45.3131882376117,293.42861088365316,10.446759724989533,0.0,146.41811982565062,0.05,0.06055426597595215,1.414191722869873,0.025381766,0.04427658,90.55528830045579,0.0,40000,2.38120174407959,0.5280712224888934,0.1661483615365668,-4.037204226207582,0.0
15,0.0,76.5909304822376,66.31915533304347,368.48911440744996,10.095826027914882,0.5,151.54455931612864,0.05,0.0670771598815918,1.415153980255127,0.024955817,0.042588558,89.15885251863398,0.5,40000,2.334559440612793,0.258831658978805,0.16213458325968136,-2.6816621339105695,0.0
16,0.0,46.95657540128101,41.76239682019601,316.7794697312638,5.02835263684392,0.0,155.83764853848893,0.05,0.05871415138244629,1.4014050960540771,0.025046416,0.040295754,84.93862480689867,0.0,40000,2.245944023132324,0.4431952243864357,0.18131052444187562,-1.3965231397064923,0.0
17,0.0,99.71541052899323,68.99443703482945,351.2483148109168,9.027867387980223,0.5,156.7316719130698,0.05,0.0646216869354248,1.415341854095459,0.024971398,0.041220717,86.41630337910813,0.5,40000,2.3825182914733887,0.23775601661307105,0.11016525568066401,1.878940474114477,0.0
18,0.0,51.66868375880644,55.99693669821906,458.4234011936933,6.721068516373634,0.0,157.14148513918084,0.05,0.05854177474975586,1.425079584121704,0.025021588,0.042155806,82.94154141707796,0.0,40000,2.315596342086792,0.6374955527576097,0.22574425400305073,-1.0009899837459553,0.0
19,0.0,74.00606321290601,38.5244730292266,190.47895981371403,17.8748068343848,0.0,153.7863719815101,0.05,0.06760764122009277,1.421989917755127,0.024708228,0.03956315,82.04799359666076,0.0,40000,2.314659595489502,0.18972762495178128,0.06931762368967666,3.6608909086101358,0.0
20,0.0,45.06410308036487,36.11913408255478,263.8593205474317,9.395657867193222,0.0,143.33983359193928,0.05,0.06915736198425293,1.4097867012023926,0.025067994,0.04410638,78.34960454503118,0.0,40000,2.221937894821167,0.5585862815527146,0.18161065668467477,5.6033728276895385,0.0
21,0.0,107.23141542111989,54.59023107806614,322.5443163514137,25.474834909662604,0.0,160.0493325370834,0.05,0.06713008880615234,1.402677059173584,0.025360398,0.039559923,81.23778563264005,0.0,40000,2.282672166824341,0.34364911740590187,0.06404515881125732,-4.232139359403206,0.0
22,0.0,40.02351005740231,43.63087679505049,286.00007332116365,5.25954744592309,0.0,161.49478292946864,0.05,0.06541156768798828,1.4060466289520264,0.02476978,0.038386215,77.1163580751163,0.0,40000,2.2530109882354736,1.6619671286733657,0.32049664394469674,-3.903031204384711,0.0
23,0.0,91.79275155271404,76.51695979417393,465.83212484046817,14.491539255715907,0.0,155.90797419564538,0.05,0.06557679176330566,1.4020917415618896,0.02482457,0.042468518,78.58399742287607,0.0,40000,2.259667158126831,0.45979262601811394,0.12900650626380744,-2.120851557119093,0.0
24,0.0,73.98290296567372,57.56533012935168,397.59415336325765,9.007045111618936,0.0,160.5008283545379,0.05,0.06414437294006348,1.406975507736206,0.025046539,0.040005703,78.12388797715583,0.0,40000,2.2300479412078857,0.23330370698139258,0.12236941699480891,1.2382473408948131,0.0
25,0.0,48.49439545574598,49.92204424421028,318.72143724840134,5.438878669403493,0.0,161.50661144768455,0.05,0.05968904495239258,1.419267177581787,0.025087228,0.038788002,75.16093872501484,0.0,40000,2.276045799255371,0.48297575850355606,0.2314711638318031,-1.5033299585490163,0.0
