iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,11.151767492294312,50.00398782637754,63.505297403180826,432.83245020260847,-13.133796559501013,1.0,171.65359158762325,0.05,0.06461524963378906,1.3967342376708984,0.025147602,0.04284971,50.00398782637754,1.0,40000,2.174834728240967,0.9782773865737481,0.39779538869935305,146.34426422198052,8.0
1,10.831227779388428,50.70973612694674,74.6664108899378,411.56655329925496,-14.449572292910263,0.5,174.4348132208266,0.05,0.07029533386230469,1.4063692092895508,0.025272416,0.041792687,50.07456265643446,0.5,40000,2.154015064239502,0.5702015800498244,0.4785702790652791,53.434820539115314,0.0
2,10.859406471252441,54.659246812330586,70.7504872387846,422.3268579917296,-13.53483472222548,0.5,169.5118769349743,0.05,0.06600594520568848,1.408555507659912,0.025005756,0.042506676,50.53303107202407,0.5,40000,2.1685330867767334,0.4874142955710839,0.3753206393356875,64.66110191011568,0.0
3,10.84710693359375,52.87289016623454,78.68029218763186,686.2075752991726,-14.391694839272764,0.5,156.54315208328458,0.05,0.06893444061279297,1.4370059967041016,0.024739081,0.0522802,50.767016981445124,0.5,40000,2.226464033126831,0.5975565851198593,0.48166287150817977,62.383756952463855,0.0
4,10.573899269104004,69.68345751000538,104.51020947330568,716.5526161908472,-9.777389740418124,2.0,180.27441192380857,0.05,0.06650924682617188,1.394515037536621,0.025215669,0.0408296,52.658661034301154,2.0,40000,2.2298336029052734,0.6537428399265298,0.48438017366305053,63.04146791416816,0.0
5,10.920115232467651,64.71577526259881,93.93698074198252,627.043014527228,-15.927249298021918,2.0,180.72692515564907,0.05,0.06484770774841309,1.4070911407470703,0.025005866,0.035875235,53.864372457130926,2.0,40000,2.2362101078033447,0.5872004299431388,0.40795595862122525,68.84588475089708,0.0
6,10.955305337905884,77.46162169740697,101.4582433918989,966.1675106713259,-10.16293821374042,1.5,184.14870137712197,0.05,0.06879401206970215,1.4044761657714844,0.025044538,0.035618726,56.224097381158536,1.5,40000,2.3088932037353516,0.5776425715110052,0.40870792642930154,78.356650912054,0.0
7,10.856352806091309,85.43604316490305,166.5502242393017,1964.8289431828841,-7.9739150703329775,2.0,199.56327897417736,0.05,0.06416177749633789,1.406836748123169,0.02496162,0.037125524,59.14529195953298,2.0,40000,2.2711050510406494,0.6619769627388873,0.49657108509744463,88.52905528574574,4.0
8,11.048667192459106,99.85810656248793,159.82863278569317,1186.4743227986305,-6.502282140207499,4.0,191.16978755081826,0.05,0.058191776275634766,1.4149806499481201,0.025388576,0.03650856,63.21657341982848,4.0,40000,2.303713083267212,0.624360434050485,0.5272739191455905,73.54955216445946,0.0
9,11.106527328491211,101.7422489003782,171.8458604903617,1275.2707702234168,-14.357997277660541,4.0,174.22916858214896,0.05,0.06003236770629883,1.396871566772461,0.02510403,0.037813667,67.06914096788344,4.0,40000,2.3077051639556885,0.6119305771436716,0.3469201243475487,103.66610301049951,4.0
10,11.15487027168274,91.17188233540666,142.82875913291036,1320.4096580618962,-12.148997338313757,3.5,177.90371692489043,0.05,0.05749630928039551,1.4047377109527588,0.02500925,0.03630734,69.47941510463576,3.5,40000,2.30942964553833,0.5253068662343429,0.3285389691914671,126.59294349731789,8.0
11,11.201628684997559,104.74676150475224,177.73429699528313,1655.0402247067234,-15.498067922679247,2.5,179.3515756695567,0.05,0.060537099838256836,1.3994512557983398,0.025065636,0.035867065,73.00614974464742,2.5,40000,2.2908809185028076,0.6994681449604495,0.4105241565869267,117.15742689403767,4.0
12,11.061052799224854,119.82438226377805,175.19566864544834,1489.9798214647744,-8.620642621326544,5.5,185.097912767085,0.05,0.061022043228149414,1.4080073833465576,0.025328018,0.034901924,77.68797299656049,5.5,40000,2.308803081512451,0.6455722202518922,0.45316117504878667,197.15471168567973,16.0
13,11.278351068496704,134.29400626340305,189.4379884271416,1372.6218373901731,-10.435741795492312,10.0,180.95230108105346,0.05,0.06731700897216797,1.41264009475708,0.024944821,0.034981575,83.34857632324476,10.0,40000,2.3001017570495605,0.5970041463352403,0.427309680616252,178.77768659647518,16.0
14,11.204770803451538,158.31078376343942,249.58349743391878,1929.3382685204806,-12.946235998627001,11.0,192.7825348009026,0.05,0.0677182674407959,1.4054839611053467,0.024866754,0.03283733,90.84479706726422,11.0,40000,2.2520086765289307,0.5596028079019121,0.4335526108898794,119.05028505395369,8.0
15,11.198821544647217,173.52623654616087,266.125148313232,1600.8211126526176,-13.06713907103907,10.5,196.90059555526642,0.05,0.06566977500915527,1.410374641418457,0.025291754,0.032830298,99.1129410151539,10.5,40000,2.2435197830200195,0.51861920534124,0.38869080813750934,157.36349669253778,12.0
16,10.975582599639893,152.236421674084,257.99359492730576,1976.675479436498,-6.4333046857542575,10.0,186.25133610825154,0.05,0.0681297779083252,1.4119462966918945,0.024927463,0.034631066,104.42528908104691,10.0,40000,2.3126869201660156,0.583372803620151,0.4100709995982213,201.77351818717523,16.0
17,11.256238460540771,172.90434432112218,260.9798968187102,1544.7985971891387,-6.4744883949462135,11.5,182.1922373973154,0.05,0.06762170791625977,1.407721757888794,0.025082905,0.035165284,111.27319460505444,11.5,40000,2.2927284240722656,0.5747961428070505,0.38679891941301714,209.2384438764466,16.0
18,11.381062030792236,205.44049015006271,260.90019569101025,1439.0621264959045,-4.7526509470684415,17.0,189.02062334524305,0.05,0.06696248054504395,1.4213478565216064,0.025214216,0.03365358,120.68992415955526,17.0,40000,2.320746898651123,0.5163349912095795,0.37526241147810774,309.0266871756353,28.0
19,11.204323291778564,200.87215550079804,293.70754235780544,1584.5314652421857,-6.554347469653225,17.0,194.19880619904703,0.05,0.058732032775878906,1.4012410640716553,0.025322227,0.032861557,128.70814729367953,17.0,40000,2.296579122543335,0.5136170505313884,0.38650679395745924,276.5913154160894,24.0
20,11.410865545272827,231.058112371415,302.0185276564058,1907.108483155577,-6.618964030473672,21.0,192.65064936644953,0.05,0.06698250770568848,1.414086103439331,0.0251991,0.033325367,138.9431438014531,21.0,40000,2.3066139221191406,0.5155231970245441,0.3720049001941428,401.8794034331474,36.0
21,11.068033456802368,242.2747318747226,372.393271276313,2191.4743836786156,-13.732007839176337,23.0,191.95283768396746,0.05,0.06554460525512695,1.4167768955230713,0.025069928,0.033356223,149.27630260878004,23.0,40000,2.3076179027557373,0.5052114542582403,0.40175540430223805,435.29277388628384,40.0
22,11.407571792602539,289.18140931080995,377.47782015549376,1979.812741122264,-15.315147544015113,27.5,187.3530952154568,0.05,0.06221437454223633,1.4047598838806152,0.02525003,0.034311317,163.26681327898302,27.5,40000,2.3648126125335693,0.38123251035538835,0.3202060549549255,586.8939725141347,48.0
23,11.28032660484314,322.4957990806503,444.4841243171588,1870.299985653548,-15.56216364813663,26.5,185.77482435892102,0.05,0.060585975646972656,1.4098496437072754,0.025182474,0.033017784,179.18971185914978,26.5,40000,2.355180501937866,0.41986129662090843,0.31396388337816483,520.7976380827143,36.0
24,11.400065183639526,321.37908771287164,407.5870554703315,1960.0987752737444,-10.246102044685875,28.5,187.60409566139597,0.05,0.06723475456237793,1.3856918811798096,0.025170036,0.03326233,193.40864944452196,28.5,40000,2.351609468460083,0.4589698171381597,0.31556849137938364,561.9879283623784,44.0
25,11.418835401535034,408.59715767500194,511.9812487662144,2903.6138919342984,-6.169692947088436,36.5,200.05267397630075,0.05,0.06031155586242676,1.413404941558838,0.024870675,0.030911388,214.92750026756997,36.5,40000,2.353851079940796,0.4564073495066436,0.3358582028154969,708.2442216384203,44.0
26,11.340553045272827,400.9052738214479,498.60770330244054,2359.6445294002897,-11.70350991739147,36.0,194.05536231834324,0.05,0.06654858589172363,1.4169175624847412,0.024929006,0.032222018,233.52527762295776,36.0,40000,2.3358590602874756,0.44009172488570125,0.3028852100719873,812.5447808416732,64.0
27,11.769761562347412,570.1396404951724,626.5289939771309,2700.465340342679,-8.992727167843002,48.5,191.03334321845097,0.05,0.060704708099365234,1.4076101779937744,0.025087208,0.0328405,267.1867139101792,48.5,40000,2.3230552673339844,0.3547480081521462,0.27307530780705275,1062.9003082913127,60.0
28,11.27034592628479,543.3113971724308,645.1808037096965,2871.9634081776067,-5.2300794995475055,47.0,192.46196693527486,0.05,0.06353545188903809,1.4211578369140625,0.025343064,0.032498483,294.79918223640436,47.0,40000,2.3454833030700684,0.3829451218518197,0.2905914525944646,872.9222703047462,52.0
29,11.350890398025513,651.9618461969203,683.1532644902451,3106.899241801597,-4.744063339947721,53.0,187.17365048628108,0.05,0.07481861114501953,1.4162700176239014,0.024697857,0.0333034,330.51544863245596,53.0,40000,2.388336181640625,0.3176867492130896,0.2503144699451768,1022.9239493488363,68.0
30,11.497368812561035,698.4314984151686,688.6811827983458,3025.1865796364477,-8.020082284523827,54.5,190.98667002090204,0.05,0.06608748435974121,1.4118239879608154,0.024917658,0.03308379,367.3070536107273,54.5,40000,2.3302981853485107,0.31553131903973664,0.23469917832613185,1095.3819749108836,72.0
31,11.615990400314331,790.531215371908,701.463419770989,2907.4995417120363,-12.599807840747085,65.5,185.42943630040241,0.05,0.05891251564025879,1.4034700393676758,0.025210388,0.0330859,409.6294697868454,65.5,40000,2.31223464012146,0.26188097619894646,0.2113964802063213,1151.8780325703053,88.0
32,11.497429132461548,791.2662343363371,724.8090600871715,3442.043588237518,-8.19365379982864,63.5,184.99873715003395,0.05,0.06533670425415039,1.407771348953247,0.025285447,0.0340666,447.79314624179455,63.5,40000,2.433316230773926,0.2648363811907137,0.22559449065469048,1300.7534889317324,88.0
33,11.537760972976685,819.7923095503787,768.8604432976334,3352.820108967055,-13.535894817696294,60.5,182.5190028438752,0.05,0.05881452560424805,1.4308552742004395,0.024963232,0.033769548,484.993062572653,60.5,40000,2.3764705657958984,0.24776005294910697,0.2048418988422509,1426.6306406974131,84.0
34,11.452142477035522,1013.3083862510242,798.1772340826576,3099.255359238221,-5.492293238469093,72.0,181.856389192356,0.05,0.06708455085754395,1.409123182296753,0.024744874,0.033330657,537.8245949404901,72.0,40000,2.376943826675415,0.2519979786838553,0.1885077761136708,1396.9647585717103,88.0
35,11.512867212295532,1105.3342962035115,796.5582984398617,3390.2795499771737,-5.033067314743515,78.5,196.20976681910938,0.05,0.07021188735961914,1.417917251586914,0.025265513,0.031639855,594.5755650667923,78.5,40000,2.3704795837402344,0.22519964876221923,0.18594822659084215,1380.1282066510478,76.0
36,11.868361234664917,1187.9182551062759,861.1556644301664,3390.053644543592,-5.985022552408102,78.0,185.008505713958,0.05,0.06598043441772461,1.3963303565979004,0.025079535,0.03353553,653.9098340707407,78.0,40000,2.3768675327301025,0.2089251568984031,0.15664677112819303,1373.4111858332503,80.0
37,11.831381797790527,1306.3536095370127,818.9938266337941,3367.159006257953,-4.943442290251887,82.5,178.08137431729537,0.05,0.062326908111572266,1.37483549118042,0.025291579,0.034674052,719.1542116173679,82.5,40000,2.3444721698760986,0.17187552607748122,0.13357110429603553,1545.1792665958733,88.0
38,11.719295263290405,1347.7814503077434,862.8432476542365,3579.2296773368894,-4.781235384427118,82.5,183.0323459210473,0.05,0.07009482383728027,1.4068667888641357,0.025115699,0.033969257,782.0169354864055,82.5,40000,2.3937082290649414,0.18237472554741316,0.13417179847651756,1599.3248687565283,96.0
39,11.94718337059021,1352.0694840422254,901.5724615567459,3372.9905338185636,-8.856738943063743,78.0,182.85914716317947,0.05,0.062013864517211914,1.4142591953277588,0.024985608,0.03322515,839.0221903419875,78.0,40000,2.376303195953369,0.1701182274627621,0.13604568828547683,1888.785934456551,100.0
40,11.838332891464233,1607.0182136398967,858.7291518557224,3700.895061940377,-9.638965656703206,86.0,186.86185301914222,0.05,0.05928492546081543,1.4176838397979736,0.025089078,0.033098813,915.8217926717784,86.0,40000,2.3617355823516846,0.13867116546538202,0.10576584572523556,1993.9415333780562,100.0
41,11.973116159439087,1652.797314469362,950.2944085272629,3852.135776425243,-9.609268341292372,85.5,180.4731456058784,0.05,0.06093955039978027,1.4130446910858154,0.025102379,0.03415816,989.5193448515369,85.5,40000,2.3906593322753906,0.13954816913548931,0.10898356975162123,1860.6910589120266,100.0
42,12.198058843612671,1704.179864762415,957.3973378651991,3977.992728521851,-7.201825458531544,86.5,184.52202914556875,0.05,0.06752777099609375,1.4125545024871826,0.025243988,0.034362968,1060.9853968426248,86.5,40000,2.361806631088257,0.13629052213086626,0.11177563764343099,1757.7166928869906,100.0
43,11.920020341873169,1800.4387604279107,904.0021003157251,3555.7932456029157,-5.065907081654944,89.5,188.37731967566052,0.05,0.06111502647399902,1.4051368236541748,0.025377108,0.032787595,1134.9307332011533,89.5,40000,2.344721555709839,0.11121656439467419,0.09292672169753441,2013.5587497423728,100.0
44,12.076439380645752,1986.3466251826537,910.9912452575941,4016.1160118600865,-5.0472099616122605,92.5,185.67391688406923,0.05,0.057819366455078125,1.4239153861999512,0.025088813,0.03318144,1220.0723223993034,92.5,40000,2.33305287361145,0.10262812977108282,0.08391412673003129,2307.396786549727,100.0
45,12.104083776473999,1901.5247021006708,958.2160844798834,4050.9497393652537,-8.70298286049689,88.5,189.2666471062907,0.05,0.0672767162322998,1.4051008224487305,0.02521261,0.03256266,1288.2175603694402,88.5,40000,2.3731136322021484,0.11767335622153287,0.09513968469614996,2265.328358364009,100.0
46,11.940743446350098,2022.5266630242704,971.3046103056267,3936.0000745255384,-5.23810117989618,90.5,186.57219720978952,0.05,0.06410956382751465,1.413316011428833,0.025009403,0.03361772,1361.6484706349233,90.5,40000,2.359822988510132,0.10412226406367657,0.08680398975233146,2479.5561620126864,100.0
47,11.928902864456177,1995.5974466845273,1140.297009712561,4076.7777956993446,-4.674032959887821,83.0,178.81996875926902,0.05,0.06272268295288086,1.3966214656829834,0.02531334,0.034271736,1425.0433682398839,83.0,40000,2.3483192920684814,0.11922798046423388,0.10076134174262534,2346.6220539715036,100.0
48,12.239842891693115,2123.622613855532,1079.59176283777,3975.0836300055776,-5.971614508535947,86.0,189.27067072486233,0.05,0.0652012825012207,1.4075615406036377,0.024685096,0.031697746,1494.9012928014488,86.0,40000,2.3107709884643555,0.09595642193422256,0.07404377025350943,2447.6657236288634,100.0
49,12.077237367630005,2246.7704619275382,1070.5290080066911,3936.543286391644,-5.503047168846748,88.5,180.40267170840022,0.05,0.06458425521850586,1.414031744003296,0.025246311,0.033097804,1570.0882097140577,88.5,40000,2.34806752204895,0.09627951645108082,0.09098363573226842,2305.8875869772114,100.0
50,12.103609323501587,2108.8787802289335,1066.7928062457768,4084.2893265567154,-3.05254770066119,89.0,183.5231177681228,0.05,0.06560969352722168,1.4139044284820557,0.024959097,0.033499647,1623.9672667655452,89.0,40000,2.3439691066741943,0.12587735624130247,0.08255839800944571,2538.1853454262646,100.0
51,12.274043798446655,2280.1327593125643,1040.7136367956402,4056.2062934059645,-4.960865711791746,91.5,173.7454568706121,0.05,0.06349706649780273,1.4193570613861084,0.025085846,0.034312975,1689.5838160202472,91.5,40000,2.345409870147705,0.08577178317998896,0.0702864441447829,2425.5419443744922,100.0
